country,year,population,gdp,co2,coal co2,cumulative co2,land use,oil co2,decades
Vietnam,1972,43906020.0,57069109248.0,23.035,5.1,3706.806,45.287,17.69,1970
Vietnam,1973,44891288.0,60966748160.0,25.068,7.35,3777.051,45.177,17.345,1970
Vietnam,1974,45898700.0,58534064128.0,19.058,8.781,3836.083,39.974,9.939,1970
Vietnam,1975,46969616.0,54421135360.0,21.771,12.177,3942.419,84.565,9.257,1970
Vietnam,1976,48163580.0,63562190848.0,13.899,11.391,4032.383,76.065,2.151,1970
Vietnam,1977,49418144.0,65895690240.0,15.247,12.568,4107.207,59.577,2.275,1970
Vietnam,1978,50701460.0,66386604032.0,15.388,12.124,4172.974,50.38,2.862,1970
Vietnam,1979,51831392.0,66730921984.0,16.25,12.615,4235.976,46.753,3.29,1970
Vietnam,1980,52968272.0,64834248704.0,16.789,12.736,4298.932,46.166,3.752,1980
Vietnam,1981,54280400.0,67145973760.0,17.695,13.267,4359.533,42.905,4.155,1980
Vietnam,1982,55632152.0,72591843328.0,18.342,13.528,4421.33,43.455,4.4,1980
Vietnam,1983,57011452.0,76562653184.0,19.27,13.89,4482.112,41.513,4.814,1980
Vietnam,1984,58406864.0,83442098176.0,17.495,11.674,4533.646,34.039,5.199,1980
Vietnam,1985,59811316.0,88396906496.0,21.097,14.839,4589.221,34.478,5.591,1980
Vietnam,1986,61221108.0,90992386048.0,20.585,14.092,4646.189,36.384,5.72,1980
Vietnam,1987,62630788.0,94239735808.0,23.297,16.063,4707.849,38.362,6.401,1980
Vietnam,1988,64037520.0,99912859648.0,23.073,13.951,4768.587,37.666,7.959,1980
Vietnam,1989,65466360.0,104599150592.0,17.398,8.537,4822.039,36.054,7.379,1980
Vietnam,1990,66912616.0,109939941376.0,21.299,11.058,4883.678,40.341,9.116,1990
Vietnam,1991,68358824.0,115914735616.0,21.376,11.998,5000.428,95.374,8.04,1990
Vietnam,1992,69788752.0,125496475648.0,21.466,10.981,5093.159,71.265,8.717,1990
Vietnam,1993,71176408.0,135124664320.0,22.853,8.896,5179.399,63.387,12.11,1990
Vietnam,1994,72501088.0,146504138752.0,26.169,10.911,5257.633,52.065,13.201,1990
Vietnam,1995,73759112.0,159950176256.0,28.697,12.549,5432.194,145.864,13.187,1990
Vietnam,1996,74946456.0,174167982080.0,34.206,14.748,5587.898,121.498,15.982,1990
Vietnam,1997,76058600.0,187681374208.0,44.517,21.528,5755.379,122.964,18.398,1990
Vietnam,1998,77128424.0,197797871616.0,46.791,21.682,5963.497,161.326,19.044,1990
Vietnam,1999,78123712.0,206474854400.0,46.89,20.031,6191.828,181.441,20.236,1990
Vietnam,2000,79001144.0,219648868352.0,52.601,20.716,6500.322,255.894,23.193,2000
Vietnam,2001,79817768.0,233951166464.0,59.654,9.87315466101695,6706.683,146.707,25.564,2000
Vietnam,2002,80642304.0,249609535488.0,68.499,9.87315466101695,6895.948,120.765,28.636,2000
Vietnam,2003,81475816.0,266926604288.0,76.048,9.87315466101695,7112.986,140.991,29.501,2000
Vietnam,2004,82311232.0,286642536448.0,87.743,9.87315466101695,7348.609,147.879,33.891,2000
Vietnam,2005,83142096.0,307221168128.0,35.95183733826247,9.87315466101695,7547.323,104.021,33.859,2000
Vietnam,2006,83951800.0,327378436096.0,35.95183733826247,9.87315466101695,7729.782,83.832,32.412,2000
Vietnam,2007,84762272.0,349424484352.0,35.95183733826247,9.87315466101695,7937.572,107.428,37.357,2000
Vietnam,2008,85597232.0,367900196864.0,35.95183733826247,9.87315466101695,8149.351,98.452,40.421,2000
Vietnam,2009,86482920.0,386341339136.0,35.95183733826247,9.87315466101695,8444.415,171.622,43.341,2000
Vietnam,2010,87411016.0,409655377920.0,35.95183733826247,9.87315466101695,8697.977,114.976,49.303,2010
Vietnam,2011,88349104.0,186130018668.67923,35.95183733826247,9.87315466101695,8947.105,97.902,47.178,2010
Vietnam,2012,89301328.0,186130018668.67923,35.95183733826247,9.87315466101695,9189.381,97.902,44.209,2010
Vietnam,2013,90267736.0,186130018668.67923,35.95183733826247,9.87315466101695,9444.811,103.911,43.908,2010
Vietnam,2014,91235504.0,186130018668.67923,35.95183733826247,9.87315466101695,9967.592,111.59456033057852,20.5711218220339,2010
Vietnam,2015,92191400.0,186130018668.67923,35.95183733826247,9.87315466101695,10388.38,203.059,20.5711218220339,2010
Vietnam,2016,93126528.0,186130018668.67923,35.95183733826247,9.87315466101695,10761.992,147.513,20.5711218220339,2010
Vietnam,2017,94033048.0,186130018668.67923,35.95183733826247,9.87315466101695,11162.624,167.591,20.5711218220339,2010
Vietnam,2018,94914328.0,186130018668.67923,35.95183733826247,9.87315466101695,11611.4,174.553,20.5711218220339,2010
Vietnam,2019,95776712.0,186130018668.67926,35.95183733826247,9.87315466101695,12130.549,178.144,20.5711218220339,2010
Vietnam,2020,96648680.0,186130018668.67926,35.95183733826247,9.87315466101695,12638.911,179.463,20.5711218220339,2020
